id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1235689943219023872,Thu Mar 05 22:13:35 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ChampionsLeague: ⚪️⚫️ Happy birthday, Juventus star Merih Demiral!

🥳 @Merihdemiral 

#UCL | #HBD | @juventusfcen https://t.co/K4725XsD…",RT ChampionsLeague ⚪️⚫️ Happy birthday Juventus star Merih Demiral 🥳 Merihdemiral UCL HBD juventusfcen https //t.co/K4725XsD…,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,0,2638,telescone,,"UCL, HBD","ChampionsLeague, Merihdemiral, juventusfcen","Gravedona, Lombardia",
1235689918648561664,Thu Mar 05 22:13:29 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ChampionsLeague: ⚪️⚫️ Paulo Dybala has been directly involved in 6 goals in 7 #UCL games this season (3 goals, 3 assists) 🔥🔥🔥 https://t…",RT ChampionsLeague ⚪️⚫️ Paulo Dybala directly involved 6 goals 7 UCL games season 3 goals 3 assists 🔥🔥🔥 https //t…,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,en,0,564,punkcr,,UCL,ChampionsLeague,,
1235689749571989504,Thu Mar 05 22:12:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ChampionsLeague: ⚪️⚫️ Happy birthday, Juventus star Merih Demiral!

🥳 @Merihdemiral 

#UCL | #HBD | @juventusfcen https://t.co/K4725XsD…",RT ChampionsLeague ⚪️⚫️ Happy birthday Juventus star Merih Demiral 🥳 Merihdemiral UCL HBD juventusfcen https //t.co/K4725XsD…,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,0,2638,hakanturfali,,"UCL, HBD","ChampionsLeague, Merihdemiral, juventusfcen","Bursa, Türkiye",
1235689513059418112,Thu Mar 05 22:11:52 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ChampionsLeague: ⚪️⚫️ Happy birthday, Juventus star Merih Demiral!

🥳 @Merihdemiral 

#UCL | #HBD | @juventusfcen https://t.co/K4725XsD…",RT ChampionsLeague ⚪️⚫️ Happy birthday Juventus star Merih Demiral 🥳 Merihdemiral UCL HBD juventusfcen https //t.co/K4725XsD…,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,0,2638,punkcr,,"UCL, HBD","ChampionsLeague, Merihdemiral, juventusfcen",,
1235689363360460802,Thu Mar 05 22:11:16 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ChampionsLeague: 🔴⚪️ #OTD last year, Ajax beat Real Madrid 4-1 at the Bernabéu...

🤯 Victory included THIS Lasse Schöne free-kick!

#UC…",RT ChampionsLeague 🔴⚪️ OTD last year Ajax beat Real Madrid 4-1 Bernabéu ... 🤯 Victory included THIS Lasse Schöne free-kick UC…,"Sentiment(polarity=0.1, subjectivity=0.18333333333333335)",0.1,0.18333333333333335,en,0,359,trienuz,,OTD,ChampionsLeague,,
1235689165330829319,Thu Mar 05 22:10:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UEFA have acknowledged Valencia-Atalanta and Inter-Getafe will be played behind closed doors, but made no reference… https://t.co/ukdZzgkvWn",UEFA acknowledged Valencia-Atalanta Inter-Getafe played behind closed doors made reference… https //t.co/ukdZzgkvWn,"Sentiment(polarity=-0.25, subjectivity=0.39999999999999997)",-0.25,0.39999999999999997,en,0,0,Mozeserugo,False,,,kampala,
1235689149430222849,Thu Mar 05 22:10:25 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ChampionsLeague: ⚪️⚫️ Happy birthday, Juventus star Merih Demiral!

🥳 @Merihdemiral 

#UCL | #HBD | @juventusfcen https://t.co/K4725XsD…",RT ChampionsLeague ⚪️⚫️ Happy birthday Juventus star Merih Demiral 🥳 Merihdemiral UCL HBD juventusfcen https //t.co/K4725XsD…,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,0,2638,teginse,,"UCL, HBD","ChampionsLeague, Merihdemiral, juventusfcen",,
1235688829501267969,Thu Mar 05 22:09:09 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @Cristiano: Always on my mind... see you tomorrow 💪#UCL #forzajuve https://t.co/jXSbJoDCMP,RT Cristiano Always mind ... see tomorrow 💪 UCL forzajuve https //t.co/jXSbJoDCMP,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,15826,sheikhabdool,False,"UCL, forzajuve",Cristiano,"Kano, Nigeria",
1235688723041280000,Thu Mar 05 22:08:44 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @footballitalia: Juventus President Andrea Agnelli caused controversy by suggesting Atalanta shouldn’t have access to the Champions Leag…,RT footballitalia Juventus President Andrea Agnelli caused controversy suggesting Atalanta ’ access Champions Leag…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,84,1mancity,,,footballitalia,Sale Moor,
1235688551813206016,Thu Mar 05 22:08:03 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ChampionsLeague: 🔴⚪️ #OTD last year, Ajax beat Real Madrid 4-1 at the Bernabéu...

🤯 Victory included THIS Lasse Schöne free-kick!

#UC…",RT ChampionsLeague 🔴⚪️ OTD last year Ajax beat Real Madrid 4-1 Bernabéu ... 🤯 Victory included THIS Lasse Schöne free-kick UC…,"Sentiment(polarity=0.1, subjectivity=0.18333333333333335)",0.1,0.18333333333333335,en,0,359,colonel_habibou,,OTD,ChampionsLeague,,
1235688272296382465,Thu Mar 05 22:06:56 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ChampionsLeague: ⚪️⚫️ Happy birthday, Juventus star Merih Demiral!

🥳 @Merihdemiral 

#UCL | #HBD | @juventusfcen https://t.co/K4725XsD…",RT ChampionsLeague ⚪️⚫️ Happy birthday Juventus star Merih Demiral 🥳 Merihdemiral UCL HBD juventusfcen https //t.co/K4725XsD…,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,0,2638,colonel_habibou,,"UCL, HBD","ChampionsLeague, Merihdemiral, juventusfcen",,
1235688156835573761,Thu Mar 05 22:06:29 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ChampionsLeague: ⚪️⚫️ Happy birthday, Juventus star Merih Demiral!

🥳 @Merihdemiral 

#UCL | #HBD | @juventusfcen https://t.co/K4725XsD…",RT ChampionsLeague ⚪️⚫️ Happy birthday Juventus star Merih Demiral 🥳 Merihdemiral UCL HBD juventusfcen https //t.co/K4725XsD…,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,0,2638,furkankulaberrr,,"UCL, HBD","ChampionsLeague, Merihdemiral, juventusfcen",Turkey,
1235688087029723136,Thu Mar 05 22:06:12 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ChampionsLeague: ⚪️⚫️ Happy birthday, Juventus star Merih Demiral!

🥳 @Merihdemiral 

#UCL | #HBD | @juventusfcen https://t.co/K4725XsD…",RT ChampionsLeague ⚪️⚫️ Happy birthday Juventus star Merih Demiral 🥳 Merihdemiral UCL HBD juventusfcen https //t.co/K4725XsD…,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,0,2638,Broly76,,"UCL, HBD","ChampionsLeague, Merihdemiral, juventusfcen",Le Havre / Paris,
1235688008965410822,Thu Mar 05 22:05:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ChampionsLeague: ⚪️⚫️ Happy birthday, Juventus star Merih Demiral!

🥳 @Merihdemiral 

#UCL | #HBD | @juventusfcen https://t.co/K4725XsD…",RT ChampionsLeague ⚪️⚫️ Happy birthday Juventus star Merih Demiral 🥳 Merihdemiral UCL HBD juventusfcen https //t.co/K4725XsD…,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,1.0,en,0,2638,Solvesmart1,,"UCL, HBD","ChampionsLeague, Merihdemiral, juventusfcen",,
